"phrase_id","phrase_text","phrase_length","red_flag","phrase_index"
"615030","hummingbirds",1,0,"-1"
"615104","within the family",3,0,"-1"
"615280","dwarf",1,0,"-1"
"616142","cuban",1,0,"-1"
"616175","with an operculum",3,0,"-1"
"616463","sneddon",1,0,"-1"
"616466","transient",1,0,"-1"
"616477","palsy",1,0,"-1"
"616480","coronary",1,0,"-1"
"616492","MRI",1,0,"-1"
"616503","sneddon syndrome",2,0,"-1"
"617411","descarga",1,0,"-1"
"617418","cachao",1,0,"-1"
"617421","descargas",1,0,"-1"
"617425","salsa",1,0,"-1"
"617431","luz",1,0,"-1"
"617460","bible",1,0,"-1"
"617500","rams",1,0,"-1"
"617613","jam session",2,0,"-1"
"617632","in cuba",2,0,"-1"
"617645","cuban jam",2,0,"-1"
"618309","the cuban",2,0,"-1"
"623337","paraguayan",1,0,"-1"
"624941","superfamily",1,0,"-1"
"625755","sim",1,0,"-1"
"628716","industries",1,0,"-1"
"628722","CMC",1,0,"-1"
"628728","eagle",1,0,"-1"
"628747","the brunswick",2,0,"-1"
"631875","surg",1,0,"-1"
"631929","medic",1,0,"-1"
"632714","peterborough",1,0,"-1"
"632784","cox and",2,0,"-1"
"633759","burnand",1,0,"-1"
"633784","bouncer",1,0,"-1"
"633789","bound",1,0,"-1"
"633808","cards",1,0,"-1"
"633812","gaiety",1,0,"-1"
"633867","pedestrian",1,0,"-1"
"633874","fault",1,0,"-1"
"635106","cox and box",3,0,"-1"
"640353","capitalism",1,0,"-1"
"642263","HRT",1,0,"-1"
"642298","million women",2,0,"-1"
"642299","women study",2,0,"-1"
"642300","the million",2,0,"-1"
"642335","breast cancer",2,0,"-1"
"642470","of family",2,0,"-1"
"642709","million women study",3,0,"-1"
"642710","the million women",3,0,"-1"
"643473","the million women study",4,0,"-1"
"646228","the worst",2,0,"-1"
"649062","withers",1,0,"-1"
"649474","arteries",1,0,"-1"
"649530","arcola",1,0,"-1"
"651590","lashley",1,0,"-1"
"651594","zoology",1,0,"-1"
"654236","baetjer",1,0,"-1"
"654265","the health",2,0,"-1"
"654456","risk for",2,0,"-1"
"656127","subset",1,0,"-1"
"656146","join dependency",2,0,"-1"
"659502","boucicault",1,0,"-1"
"659519","1838",1,0,"-1"
"659535","robertson",1,0,"-1"
"660154","legend of the",3,0,"-1"
"661793","fishing",1,0,"-1"
"661831","the injury",2,0,"-1"
"662461","nedorost",1,0,"-1"
"662462","HC",1,0,"-1"
"663508","manzano",1,0,"-1"
"664763","buccaneers",1,0,"-1"
"667227","D-VHS",1,0,"-1"
"671171","Cro-Mags",1,0,"-1"
"671172","hardcore",1,0,"-1"
"671175","krishna",1,0,"-1"
"672317","irreducible",1,0,"-1"
"672338","homogeneous",1,0,"-1"
"672340","coordinates",1,0,"-1"
"672344","embedding",1,0,"-1"
"672357","compactness",1,0,"-1"
"672361","two-dimensional",1,0,"-1"
"672400","algebraic variety",2,0,"-1"
"672406","variety is",2,0,"-1"
"672532","the points",2,0,"-1"
"672550","algebraic set",2,0,"-1"
"672630","a projective",2,0,"-1"
"672673","projective space",2,0,"-1"
"672795","of compactness",2,0,"-1"
"672937","curve is",2,0,"-1"
"672947","projective plane",2,0,"-1"
"672967","the curve",2,0,"-1"
"673165","objects are",2,0,"-1"
"673318","an algebraic variety",3,0,"-1"
"673548","set of points",3,0,"-1"
"678075","of the heart",3,0,"-1"
"678844","throat",1,0,"-1"
"678849","guardians",1,0,"-1"
"679741","pantridge",1,0,"-1"
"681018","madonna",1,0,"-1"
"682468","purdue",1,0,"-1"
"682469","pistons",1,0,"-1"
"682471","troy",1,0,"-1"
"682508","knicks",1,0,"-1"
"682515","SuperSonics",1,0,"-1"
"682517","illini",1,0,"-1"
"682891","the illini",2,0,"-1"
"686246","theseus",1,0,"-1"
"686247","mythological",1,0,"-1"
"686759","soil",1,0,"-1"
"686982","cadac",1,0,"-1"
"687229","of billy",2,0,"-1"
"689306","occurs off",2,0,"-1"
"689310","species occurs off",3,0,"-1"
"689315","marine species occurs off",4,0,"-1"
"689320","this marine species occurs off",5,0,"-1"
"689325","raphitomidae",1,0,"-1"
"689328","family raphitomidae",2,0,"-1"
"689331","the family raphitomidae",3,0,"-1"
"689334","in the family raphitomidae",4,0,"-1"
"689337","mollusk in the family raphitomidae",5,0,"-1"
"689339","IIHF",1,0,"-1"
"689345","hockey championships",2,0,"-1"
"690217","and steals",2,0,"-1"
"691496","nishimura",1,0,"-1"
"691502","defendants",1,0,"-1"
"691503","sentences",1,0,"-1"
"691523","fujita",1,0,"-1"
"691526","nishimura was",2,0,"-1"
"692809","congenital heart",2,0,"-1"
"692810","heart disease",2,0,"-1"
"693460","protoconch",1,0,"-1"
"693461","teleoconch",1,0,"-1"
"693462","axial",1,0,"-1"
"693464","cords",1,0,"-1"
"693465","lattice",1,0,"-1"
"693468","curved",1,0,"-1"
"693486","the teleoconch",2,0,"-1"
"693598","atlantic ocean off",3,0,"-1"
"693671","the atlantic ocean off",4,0,"-1"
"693735","in the atlantic ocean off",5,0,"-1"
"693747","gastropod molluscs",2,0,"-1"
"693748","molluscs in",2,0,"-1"
"693759","marine gastropod molluscs",3,0,"-1"
"693760","gastropod molluscs in",3,0,"-1"
"693761","molluscs in the",3,0,"-1"
"693773","marine gastropod molluscs in",4,0,"-1"
"693774","gastropod molluscs in the",4,0,"-1"
"693788","marine gastropod molluscs in the",5,0,"-1"
"693834","the titans",2,0,"-1"
"695429","taxonomy",1,0,"-1"
"695633","coxeter",1,0,"-1"
"696123","paranormal",1,0,"-1"
"696128","kris",1,0,"-1"
"696864","the solar",2,0,"-1"
"696865","solar system",2,0,"-1"
"697924","the solar system",3,0,"-1"
"699873","All-Ireland",1,0,"-1"
"700024","both teams",2,0,"-1"
"702110","shlock",1,0,"-1"
"702164","shlock rock",2,0,"-1"
"703483","amber",1,0,"-1"
"706699","pironkova",1,0,"-1"
"706771","warsaw",1,0,"-1"
"707080","pironkova played",2,0,"-1"
"707153","three sets",2,0,"-1"
"708052","rain and",2,0,"-1"
"708623","in three sets",3,0,"-1"
"715490","McCudden",1,0,"-1"
"715498","RFC",1,0,"-1"
"715538","sykes",1,0,"-1"
"715569","albatros",1,0,"-1"
"715591","pupils",1,0,"-1"
"715593","bowman",1,0,"-1"
"715685","interceptions",1,0,"-1"
"715842","defect",1,0,"-1"
"715962","McCudden was",2,0,"-1"
"717008","the jam",2,0,"-1"
"733983","anadyomene",1,0,"-1"
"733984","aphrodite",1,0,"-1"
"734016","manuscripts",1,0,"-1"
"734123","the goddess",2,0,"-1"
"736086","brott",1,0,"-1"
"736118","chamber music",2,0,"-1"
"737702","urchin",1,0,"-1"
"737714","hawaii",1,0,"-1"
"738316","lewitinn",1,0,"-1"
"740708","All-NBA",1,0,"-1"
"740710","demon",1,0,"-1"
"740724","averages",1,0,"-1"
"740784","feud",1,0,"-1"
"740799","rookie of",2,0,"-1"
"740816","wake forest",2,0,"-1"
"740893","steals per",2,0,"-1"
"740998","the hornets",2,0,"-1"
"741685","rookie of the",3,0,"-1"
"741830","and steals per",3,0,"-1"
"741831","steals per game",3,0,"-1"
"743162","rookie of the year",4,0,"-1"
"743313","and steals per game",4,0,"-1"
"746171","cornerback",1,0,"-1"
"746436","bowie",1,0,"-1"
"748281","iliad",1,0,"-1"
"748284","trojan",1,0,"-1"
"748299","the trojan",2,0,"-1"
"748300","trojan war",2,0,"-1"
"748338","the trojan war",3,0,"-1"
"748921","infestation",1,0,"-1"
"749525","QUEL",1,0,"-1"
"751385","cage",1,0,"-1"
"753318","fissurellidae",1,0,"-1"
"753319","keyhole",1,0,"-1"
"753322","family fissurellidae",2,0,"-1"
"753323","the keyhole",2,0,"-1"
"753324","keyhole limpets",2,0,"-1"
"753330","the family fissurellidae",3,0,"-1"
"753331","the keyhole limpets",3,0,"-1"
"753337","in the family fissurellidae",4,0,"-1"
"753343","mollusk in the family fissurellidae",5,0,"-1"
"754363","ConCarolinas",1,0,"-1"
"754381","grimm",1,0,"-1"
"754949","guest of honor",3,0,"-1"
"756367","turbonilla",1,0,"-1"
"756379","lithuanian",1,0,"-1"
"756935","armstrong",1,0,"-1"
"757323","edenton",1,0,"-1"
"757324","steamers",1,0,"-1"
"757325","CPL",1,0,"-1"
"757326","petitt",1,0,"-1"
"757388","steamer",1,0,"-1"
"757482","slugging",1,0,"-1"
"757514","olivera",1,0,"-1"
"757534","the edenton",2,0,"-1"
"757542","coastal plain",2,0,"-1"
"757543","plain league",2,0,"-1"
"757544","the steamers",2,0,"-1"
"757547","the CPL",2,0,"-1"
"757555","petitt cup",2,0,"-1"
"757581","perfect game",2,0,"-1"
"757649","hicks field",2,0,"-1"
"758512","total bases",2,0,"-1"
"759307","coastal plain league",3,0,"-1"
"770595","sabah",1,0,"-1"
"770632","Cop-Tur",1,0,"-1"
"770651","Cy-Kill",1,0,"-1"
"770664","scooter",1,0,"-1"
"770740","the renegades",2,0,"-1"
"774935","morse",1,0,"-1"
"774937","1-parameter",1,0,"-1"
"774938","degenerate",1,0,"-1"
"775034","is compact",2,0,"-1"
"777195","duopyramid",1,0,"-1"
"777205","vertices",1,0,"-1"
"777211","graph",1,0,"-1"
"777215","vertex",1,0,"-1"
"777217","tetrahedra",1,0,"-1"
"780244","sahl",1,0,"-1"
"780308","armenia",1,0,"-1"
"781993","more or",2,0,"-1"
"782322","more or less",3,0,"-1"
"783993","AniCura",1,0,"-1"
"785249","shipman",1,0,"-1"
"785260","suitors",1,0,"-1"
"786748","african american",2,0,"-1"
"789338","delp",1,0,"-1"
"789342","goudreau",1,0,"-1"
"789343","scholz",1,0,"-1"
"791838","cone",1,0,"-1"
"792178","the dodgers",2,0,"-1"
"794586","she performed",2,0,"-1"
"797567","doherty",1,0,"-1"
"800013","white-throated",1,0,"-1"
"800014","thrush",1,0,"-1"
"800027","feathers",1,0,"-1"
"800045","white-throated rock",2,0,"-1"
"800830","turing",1,0,"-1"
"803085","tamil",1,0,"-1"
"803995","Tiger-Cats",1,0,"-1"
"804062","the hamilton",2,0,"-1"
"804063","hamilton Tiger-Cats",2,0,"-1"
"804202","the hamilton Tiger-Cats",3,0,"-1"
"804597","patti",1,0,"-1"
"805679","zook",1,0,"-1"
"805712","isiah",1,0,"-1"
"805727","USC",1,0,"-1"
"805733","wildcats",1,0,"-1"
"805734","schultz",1,0,"-1"
"805989","fourth quarter",2,0,"-1"
"812277","craggy",1,0,"-1"
"812342","craggy island",2,0,"-1"
"812559","the bishop",2,0,"-1"
"814820","lymphadenopathy",1,0,"-1"
"814821","lymph",1,0,"-1"
"814824","node",1,0,"-1"
"814847","occult",1,0,"-1"
"814856","lymph nodes",2,0,"-1"
"815996","planetesimal",1,0,"-1"
"815997","planetesimals",1,0,"-1"
"816015","oort",1,0,"-1"
"816029","kuiper",1,0,"-1"
"816160","oort cloud",2,0,"-1"
"816168","the giant",2,0,"-1"
"816317","kuiper belt",2,0,"-1"
"816577","of the solar",3,0,"-1"
"817044","of the solar system",4,0,"-1"
"818358","devils",1,0,"-1"
"820725","turridae",1,0,"-1"
"820726","turrids",1,0,"-1"
"820729","family turridae",2,0,"-1"
"820730","the turrids",2,0,"-1"
"820733","the family turridae",3,0,"-1"
"820736","in the family turridae",4,0,"-1"
"821038","cubans",1,0,"-1"
"828051","of arms",2,0,"-1"
"828146","coat of arms",3,0,"-1"
"828431","IUST",1,0,"-1"
"829847","abhoth",1,0,"-1"
"829949","zothique",1,0,"-1"
"830490","the deity",2,0,"-1"
"830770","of satan",2,0,"-1"
"833926","harmon",1,0,"-1"
"837176","orbit",1,0,"-1"
"837540","topological",1,0,"-1"
"839797","of freshwater",2,0,"-1"
"839798","aquatic gastropod",2,0,"-1"
"839811","an aquatic gastropod",3,0,"-1"
"840484","enwezor",1,0,"-1"
"840539","infinity",1,0,"-1"
"840576","scientology",1,0,"-1"
"840952","of scientology",2,0,"-1"
"841503","church of scientology",3,0,"-1"
"842048","of the church of",4,0,"-1"
"842049","the church of scientology",4,0,"-1"
"842538","of the church of scientology",5,0,"-1"
"842583","bearded",1,0,"-1"
"842608","first-order",1,0,"-1"
"842887","a tropical",2,0,"-1"
"844586","adler",1,0,"-1"
"845263","spasmodic",1,0,"-1"
"845264","dysphonia",1,0,"-1"
"845275","lungs",1,0,"-1"
"845325","spasmodic dysphonia",2,0,"-1"
"845418","the lungs",2,0,"-1"
"849034","genioglossus",1,0,"-1"
"851420","attains",1,0,"-1"
"851425","shell attains",2,0,"-1"
"851433","the shell attains",3,0,"-1"
"851441","of the shell attains",4,0,"-1"
"852258","spastic",1,0,"-1"
"852259","hemiplegia",1,0,"-1"
"852273","afferent",1,0,"-1"
"852277","infants",1,0,"-1"
"852305","spastic hemiplegia",2,0,"-1"
"852325","cerebral palsy",2,0,"-1"
"854145","winkler",1,0,"-1"
"855504","DeAnda",1,0,"-1"
"857058","parks enforcement",2,0,"-1"
"857109","the parks",2,0,"-1"
"859952","sparta",1,0,"-1"
"862585","vollenweider",1,0,"-1"
"862684","cristina",1,0,"-1"
"866538","minami",1,0,"-1"
"869524","dandridge",1,0,"-1"
"873001","schuylkill",1,0,"-1"
"873002","angling",1,0,"-1"
"873294","a memorial",2,0,"-1"
"875588","throne",1,0,"-1"
"878781","kosslyn",1,0,"-1"
"878890","second quarter",2,0,"-1"
"882686","altar",1,0,"-1"
"884844","chimpanzees",1,0,"-1"
"885570","rowan",1,0,"-1"
"885879","snow was",2,0,"-1"
"890487","odostomia",1,0,"-1"
"890495","summit",1,0,"-1"
"890503","umbilical",1,0,"-1"
"890541","axial ribs",2,0,"-1"
"890545","the summit",2,0,"-1"
"890562","the ribs",2,0,"-1"
"890569","spiral lines",2,0,"-1"
"890587","the axial",2,0,"-1"
"890595","the periphery",2,0,"-1"
"890599","well rounded",2,0,"-1"
"890603","the umbilical",2,0,"-1"
"890633","parietal wall",2,0,"-1"
"890767","the body whorl",3,0,"-1"
"890768","body whorl is",3,0,"-1"
"890805","lip is thin",3,0,"-1"
"890826","the parietal wall",3,0,"-1"
"890960","of the body whorl",4,0,"-1"
"890961","the body whorl is",4,0,"-1"
"891002","outer lip is thin",4,0,"-1"
"891199","flycatcher",1,0,"-1"
"891217","separable",1,0,"-1"
"891226","passerine bird",2,0,"-1"
"892276","beetle",1,0,"-1"
"893336","pulmonary",1,0,"-1"
"893345","obstruction",1,0,"-1"
"894414","genus of sea",3,0,"-1"
"894415","of sea snails",3,0,"-1"
"894420","a genus of sea",4,0,"-1"
"894421","genus of sea snails",4,0,"-1"
"894426","is a genus of sea",5,0,"-1"
"894427","a genus of sea snails",5,0,"-1"
"894431","biffle",1,0,"-1"
"894432","roush",1,0,"-1"
"894434","busch",1,0,"-1"
"900762","menuck",1,0,"-1"
"900788","synagogue",1,0,"-1"
"900802","chesnutt",1,0,"-1"
"901007","the temple",2,0,"-1"
"904849","dionysus",1,0,"-1"
"905288","que",1,0,"-1"
"906505","cruikshank",1,0,"-1"
"906516","hubbard",1,0,"-1"
"906643","the yellow",2,0,"-1"
"907708","infest",1,0,"-1"
"908293","McDevitt",1,0,"-1"
"908295","back-story",1,0,"-1"
"908296","ashiyyur",1,0,"-1"
"908405","hansen",1,0,"-1"
"908426","thread",1,0,"-1"
"908504","the ashiyyur",2,0,"-1"
"908810","christopher sim",2,0,"-1"
"908937","sim s",2,0,"-1"
"910580","of the resistance",3,0,"-1"
"918516","brothwell",1,0,"-1"
"918518","nottingham",1,0,"-1"
"922053","shiva",1,0,"-1"
"922055","virtual",1,0,"-1"
"927910","canadiens",1,0,"-1"
"929238","huber",1,0,"-1"
"938263","underpants",1,0,"-1"
"938268","sulu",1,0,"-1"
"938285","krupp",1,0,"-1"
"938291","storms",1,0,"-1"
"938320","captain underpants",2,0,"-1"
"938829","george and harold",3,0,"-1"
"940993","hush",1,0,"-1"
"941020","sweet charlotte",2,0,"-1"
"943107","brough",1,0,"-1"
"944217","hurling",1,0,"-1"
"944270","senior hurling",2,0,"-1"
"944276","hurling championship",2,0,"-1"
"944458","senior hurling championship",3,0,"-1"
"945116","agathias",1,0,"-1"
"945131","earthquake",1,0,"-1"
"949127","supervisors",1,0,"-1"
"949146","proliferation",1,0,"-1"
"949160","music supervisor",2,0,"-1"
"949761","a music supervisor",3,0,"-1"
"953024","monkees",1,0,"-1"
"953042","penny",1,0,"-1"
"953075","the monkees",2,0,"-1"
"955434","infested",1,0,"-1"
"957082","bermuda",1,0,"-1"
"957613","voodoo",1,0,"-1"
"957628","overnight",1,0,"-1"
"958944","guelph",1,0,"-1"
"958945","platers",1,0,"-1"
"959002","the guelph",2,0,"-1"
"959007","the CMC",2,0,"-1"
"959028","kings of",2,0,"-1"
"963562","NLD",1,0,"-1"
"963569","lacrimal",1,0,"-1"
"967577","MEAC",1,0,"-1"
"967585","monmouth",1,0,"-1"
"967739","the rams",2,0,"-1"
"970978","acyclic",1,0,"-1"
"970990","functor",1,0,"-1"
"972960","bohemia",1,0,"-1"
"975376","surf",1,0,"-1"
"977155","following locations",2,0,"-1"
"977162","the following locations",3,0,"-1"
"977170","occurs in the following",4,0,"-1"
"977171","in the following locations",4,0,"-1"
"977179","species occurs in the following",5,0,"-1"
"977180","occurs in the following locations",5,0,"-1"
"978578","bays",1,0,"-1"
"979135","ICHR",1,0,"-1"
"979233","the ICHR",2,0,"-1"
"979302","the library",2,0,"-1"
"979658","of the ICHR",3,0,"-1"
"981754","action item",2,0,"-1"
"984296","Twigg-Smith",1,0,"-1"
"985004","di-GMP",1,0,"-1"
"985015","microbial",1,0,"-1"
"985032","enzyme",1,0,"-1"
"985042","cyclic di-GMP",2,0,"-1"
"985161","the enzyme",2,0,"-1"
"986130","eye of",2,0,"-1"
"987106","viruses",1,0,"-1"
"987107","HPIVs",1,0,"-1"
"987119","HPIV",1,0,"-1"
"987167","mortality",1,0,"-1"
"987191","immune",1,0,"-1"
"987208","vaccine",1,0,"-1"
"987366","the virus",2,0,"-1"
"991595","twinkle",1,0,"-1"
"991596","ripley",1,0,"-1"
"991604","tragedy",1,0,"-1"
"992863","bonomi",1,0,"-1"
"995087","clovers",1,0,"-1"
"995090","potion",1,0,"-1"
"995094","winley",1,0,"-1"
"995123","tippie",1,0,"-1"
"995155","the clovers",2,0,"-1"
"995169","love potion",2,0,"-1"
"995170","potion no",2,0,"-1"
"995204","harold winley",2,0,"-1"
"995853","love potion no",3,0,"-1"
"999554","the throne",2,0,"-1"
"999624","earl david",2,0,"-1"
"1001665","vishnu",1,0,"-1"
"1001758","elephants",1,0,"-1"
"1001783","temple is",2,0,"-1"
"1001846","temple was",2,0,"-1"
"1002055","legends of",2,0,"-1"
"1002161","the temple is",3,0,"-1"
"1002191","of the temple",3,0,"-1"
"1002231","in the temple",3,0,"-1"
"1003663","leipold",1,0,"-1"
"1006468","urshan",1,0,"-1"
"1006469","pentecostal",1,0,"-1"
"1006477","sanctuary",1,0,"-1"
"1006650","of theological",2,0,"-1"
"1008125","tree frog",2,0,"-1"
"1008168","conidae",1,0,"-1"
"1008171","family conidae",2,0,"-1"
"1008172","the cone",2,0,"-1"
"1008173","cone snails",2,0,"-1"
"1008176","the family conidae",3,0,"-1"
"1008177","the cone snails",3,0,"-1"
"1008178","cone snails and",3,0,"-1"
"1008181","in the family conidae",4,0,"-1"
"1008182","the cone snails and",4,0,"-1"
"1008183","cone snails and their",4,0,"-1"
"1008186","mollusk in the family conidae",5,0,"-1"
"1008187","the cone snails and their",5,0,"-1"
"1008188","cone snails and their allies",5,0,"-1"
"1010074","occurs in the caribbean",4,0,"-1"
"1010091","occurs in the caribbean sea",5,0,"-1"
"1011796","ramholt",1,0,"-1"
"1014982","0-1",1,0,"-1"
"1014999","greedy",1,0,"-1"
"1015009","bounds",1,0,"-1"
"1015018","linear programming",2,0,"-1"
"1015019","programming relaxation",2,0,"-1"
"1015022","integer program",2,0,"-1"
"1015062","set cover",2,0,"-1"
"1015114","the input",2,0,"-1"
"1015602","linear programming relaxation",3,0,"-1"
"1015603","the linear programming",3,0,"-1"
"1016677","the linear programming relaxation",4,0,"-1"
"1019295","payne",1,0,"-1"
"1020108","sugar pine",2,0,"-1"
"1021490","vexillum",1,0,"-1"
"1021493","miters",1,0,"-1"
"1021801","malagasy",1,0,"-1"
"1025961","sims",1,0,"-1"
"1025962","heisman",1,0,"-1"
"1028812","shines",1,0,"-1"
"1030896","rhetoric of",2,0,"-1"
"1032164","rhetoric of science",3,0,"-1"
"1032225","of rhetoric of",3,0,"-1"
"1034360","of rhetoric of science",4,0,"-1"
"1038784","brooke",1,0,"-1"
"1038785","hogan",1,0,"-1"
"1038787","hulk",1,0,"-1"
"1038830","tara",1,0,"-1"
"1038860","hulk hogan",2,0,"-1"
"1038874","knows best",2,0,"-1"
"1043616","its diameter",2,0,"-1"
"1043619","the protoconch",2,0,"-1"
"1044004","transept",1,0,"-1"
"1044037","the cathedral",2,0,"-1"
"1044134","of the cathedral",3,0,"-1"
"1044471","is distributed in",3,0,"-1"
"1045945","rankin",1,0,"-1"
"1048132","gastropods",1,0,"-1"
"1048142","molluscs of",2,0,"-1"
"1048445","very small",2,0,"-1"
"1048451","species of very",3,0,"-1"
"1048452","of very small",3,0,"-1"
"1048455","this species was",3,0,"-1"
"1048462","a species of very",4,0,"-1"
"1048463","species of very small",4,0,"-1"
"1048473","a species of very small",5,0,"-1"
"1048497","vestibular",1,0,"-1"
"1049304","oxley",1,0,"-1"
"1049306","abrahams",1,0,"-1"
"1051492","sights",1,0,"-1"
"1051498","bead",1,0,"-1"
"1051615","iron sights",2,0,"-1"
"1051616","sights are",2,0,"-1"
"1051642","rear sight",2,0,"-1"
"1051648","front sight",2,0,"-1"
"1051651","open sights",2,0,"-1"
"1051715","the shooter",2,0,"-1"
"1051784","plane is",2,0,"-1"
"1051856","sight is",2,0,"-1"
"1053042","the rear sight",3,0,"-1"
"1053171","the eye of",3,0,"-1"
"1053553","the front sight",3,0,"-1"
"1062045","psychic",1,0,"-1"
"1062065","teller",1,0,"-1"
"1063722","serengeti",1,0,"-1"
"1063733","plains",1,0,"-1"
"1063763","eland",1,0,"-1"
"1063765","duiker",1,0,"-1"
"1066274","conus",1,0,"-1"
"1066276","venomous",1,0,"-1"
"1066277","stinging",1,0,"-1"
"1066289","these snails",2,0,"-1"
"1066290","snails are",2,0,"-1"
"1066291","are predatory",2,0,"-1"
"1066292","predatory and",2,0,"-1"
"1066293","and venomous",2,0,"-1"
"1066294","of stinging",2,0,"-1"
"1066295","stinging humans",2,0,"-1"
"1066301","between mm",2,0,"-1"
"1066366","these snails are",3,0,"-1"
"1066367","snails are predatory",3,0,"-1"
"1066368","are predatory and",3,0,"-1"
"1066369","predatory and venomous",3,0,"-1"
"1066370","they are capable",3,0,"-1"
"1066371","capable of stinging",3,0,"-1"
"1066372","of stinging humans",3,0,"-1"
"1066380","varies between mm",3,0,"-1"
"1066381","between mm and",3,0,"-1"
"1066472","these snails are predatory",4,0,"-1"
"1066473","snails are predatory and",4,0,"-1"
"1066474","are predatory and venomous",4,0,"-1"
"1066475","they are capable of",4,0,"-1"
"1066476","are capable of stinging",4,0,"-1"
"1066477","capable of stinging humans",4,0,"-1"
"1066487","varies between mm and",4,0,"-1"
"1066585","these snails are predatory and",5,0,"-1"
"1066586","snails are predatory and venomous",5,0,"-1"
"1066587","they are capable of stinging",5,0,"-1"
"1066588","are capable of stinging humans",5,0,"-1"
"1066689","albanian",1,0,"-1"
"1068287","superblock",1,0,"-1"
"1068289","superblocks",1,0,"-1"
"1068595","the superblock",2,0,"-1"
"1073799","one-way",1,0,"-1"
"1073826","inversion",1,0,"-1"
"1073829","one-way function",2,0,"-1"
"1073830","a one-way",2,0,"-1"
"1077839","thaksinocracy",1,0,"-1"
"1077845","thaksin",1,0,"-1"
"1082381","of seattle",2,0,"-1"
"1086335","connected earth",2,0,"-1"
"1087415","state hospital",2,0,"-1"
"1088290","bud",1,0,"-1"
"1094311","hestiaea",1,0,"-1"
"1094323","hesiod",1,0,"-1"
"1095759","soifer",1,0,"-1"
"1097464","maddox",1,0,"-1"
"1100672","pass to",2,0,"-1"
"1100697","march away",2,0,"-1"
"1101991","archbishop",1,0,"-1"
"1101999","fumble",1,0,"-1"
"1102034","dark knight",2,0,"-1"
"1102110","tackles and",2,0,"-1"
"1102336","the dark knight",3,0,"-1"
"1103980","paganism",1,0,"-1"
"1104010","augustine",1,0,"-1"
"1104015","monastic",1,0,"-1"
"1104027","israelites",1,0,"-1"
"1104093","ovid",1,0,"-1"
"1104457","the israelites",2,0,"-1"
"1104815","the scattered",2,0,"-1"
"1111217","baston",1,0,"-1"
"1111223","lore",1,0,"-1"
"1113281","curling",1,0,"-1"
"1113299","skins",1,0,"-1"
"1116680","powdrell",1,0,"-1"
"1117544","snowstorm",1,0,"-1"
"1117571","snowstorms",1,0,"-1"
"1117596","avalanches",1,0,"-1"
"1117809","oldham",1,0,"-1"
"1117918","intensified",1,0,"-1"
"1118152","heavy snow",2,0,"-1"
"1118160","of snow",2,0,"-1"
"1118226","heavy rain",2,0,"-1"
"1118264","snow fell",2,0,"-1"
"1121303","february 8",2,0,"-1"
"1122313","snow fell in",3,0,"-1"
"1122363","of snow fell",3,0,"-1"
"1127304","on february 8",3,0,"-1"
"1144606","of injury",2,0,"-1"
"1146202","bernice",1,0,"-1"
"1147369","fender",1,0,"-1"
"1147425","hot rod",2,0,"-1"
"1147426","rod deluxe",2,0,"-1"
"1147726","hot rod deluxe",3,0,"-1"
"1147743","the hot rod",3,0,"-1"
"1148184","the hot rod deluxe",4,0,"-1"
"1148964","Mi-Sex",1,0,"-1"
"1148985","wellington",1,0,"-1"
"1153066","auricula",1,0,"-1"
"1154373","colenso",1,0,"-1"
"1154375","natal",1,0,"-1"
"1154415","communion",1,0,"-1"
"1154436","consecrated",1,0,"-1"
"1154442","diocese",1,0,"-1"
"1154608","in natal",2,0,"-1"
"1160366","afenginn",1,0,"-1"
"1166851","wesley",1,0,"-1"
"1167229","cutaneous",1,0,"-1"
"1168145","cefalexin",1,0,"-1"
"1168157","flu",1,0,"-1"
"1170569","romanization",1,0,"-1"
"1170586","alphabet",1,0,"-1"
"1178829","indian ocean",2,0,"-1"
"1178901","the indian ocean",3,0,"-1"
"1179114","moths",1,0,"-1"
"1179157","larva",1,0,"-1"
"1179168","defects",1,0,"-1"
"1180106","defects are",2,0,"-1"
"1187580","enrollment",1,0,"-1"
"1187581","gaps",1,0,"-1"
"1187794","achievement gap",2,0,"-1"
"1187795","gap in",2,0,"-1"
"1187806","the achievement",2,0,"-1"
"1187843","minority students",2,0,"-1"
"1187860","academic achievement",2,0,"-1"
"1188079","gap between",2,0,"-1"
"1190809","the achievement gap",3,0,"-1"
"1206797","in the indian ocean",4,0,"-1"
"1208741","ravens",1,0,"-1"
"1209952","gaussian",1,0,"-1"
"1209958","regular representation",2,0,"-1"
"1210323","the regular representation",3,0,"-1"
"1217452","IHO",1,0,"-1"
"1217538","the IHO",2,0,"-1"
"1218398","leah",1,0,"-1"
"1219629","contact inhibition",2,0,"-1"
"1224701","of natural history",3,0,"-1"
"1228910","hyperbola",1,0,"-1"
"1228911","parabola",1,0,"-1"
"1228912","ellipse",1,0,"-1"
"1228915","directrix",1,0,"-1"
"1228916","eccentricity",1,0,"-1"
"1228917","quadratic",1,0,"-1"
"1228922","conics",1,0,"-1"
"1228923","non-degenerate",1,0,"-1"
"1228925","foci",1,0,"-1"
"1229025","conic section",2,0,"-1"
"1229027","conic is",2,0,"-1"
"1229036","the ellipse",2,0,"-1"
"1229041","the conic",2,0,"-1"
"1229042","conic sections",2,0,"-1"
"1229066","the eccentricity",2,0,"-1"
"1229093","at infinity",2,0,"-1"
"1229147","of conics",2,0,"-1"
"1229168","a parabola",2,0,"-1"
